error_id,crate_name,version,test_name,error_type,error_text,full_error_text,passed_in_stack_borrows
84,dec-number-sys,0.0.25,test_dec_quad_remainder,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
81,dec-number-sys,0.0.25,test_dec_quad_zero,LLI interoperation error,LLVM field count mismatch,"LLI interoperation error: LLVM field count mismatch: cannot convert an LLVM value with 1 fields to a Rust value of type (), which has 0 fields.",FALSE
81,dec-number-sys,0.0.25,test_dec_single_zero,LLI interoperation error,LLVM field count mismatch,"LLI interoperation error: LLVM field count mismatch: cannot convert an LLVM value with 1 fields to a Rust value of type (), which has 0 fields.",FALSE
87,decnumber-sys,0.1.5,simple_addition,Undefined Behavior,constructing invalid value at .value.lsu[6],"Undefined Behavior: constructing invalid value at .value.lsu[6]: encountered uninitialized memory, but expected an integer",FALSE
92,download_sdl2,0.0.3,download_test,Test Failed,NA,"test failed, to rerun pass `--test integration_test`",FALSE
93,dply,0.2.0,group_by::summarize_list,Stack Overflow,NA,4:fatal runtime error: stack overflow,FALSE
99,ecma_regex,0.0.2,supports_look_ahead,Undefined Behavior,"deallocating alloc26098, which is C heap memory, using Rust heap deallocation operation","Undefined Behavior: deallocating alloc, which is C heap memory, using Rust heap deallocation operation",FALSE
100,electron_tasje,0.6.0,icons::tests::test_win,Stack Overflow,NA,4:fatal runtime error: stack overflow,FALSE
101,ellipsis,0.1.0,test_config_command,Test Failed,NA,"test failed, to rerun pass `--test integration_tests`",FALSE
102,emd,0.1.1,tests::test_distance,memory leaked,"alloc32751 (Rust heap, size","memory leaked: alloc (Rust heap, size: 32, align: 8), allocated here:",FALSE
106,ep-capstone,0.2.0,arch::arm64::test::arm64_size_and_alignment,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 16, so pointer to 1 byte starting at offset 16 is out-of-bounds",FALSE
104,ep-capstone,0.2.0,arch::arm::test::arm_size_and_alignment,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 14, so pointer to 1 byte starting at offset 14 is out-of-bounds",FALSE
104,ep-capstone,0.2.0,arch::evm::test::evm_size_and_alignment,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 14, so pointer to 1 byte starting at offset 14 is out-of-bounds",FALSE
106,ep-capstone,0.2.0,arch::m680x::test::m680x_size_and_alignment,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 16, so pointer to 1 byte starting at offset 16 is out-of-bounds",FALSE
105,ep-capstone,0.2.0,arch::m68k::test::m68k_size_and_alignment,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 15, so pointer to 1 byte starting at offset 15 is out-of-bounds",FALSE
105,ep-capstone,0.2.0,arch::mips::test::mips_size_and_alignment,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 15, so pointer to 1 byte starting at offset 15 is out-of-bounds",FALSE
108,ep-capstone,0.2.0,arch::mos65xx::test::mos65xx_size_and_alignment,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 18, so pointer to 1 byte starting at offset 18 is out-of-bounds",FALSE
104,ep-capstone,0.2.0,arch::ppc::test::ppc_size_and_alignment,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 14, so pointer to 1 byte starting at offset 14 is out-of-bounds",FALSE
106,ep-capstone,0.2.0,arch::sparc::test::sparc_size_and_alignment,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 16, so pointer to 1 byte starting at offset 16 is out-of-bounds",FALSE
105,ep-capstone,0.2.0,arch::sysz::test::sysz_size_and_alignment,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 15, so pointer to 1 byte starting at offset 15 is out-of-bounds",FALSE
109,ep-capstone,0.2.0,arch::tms320c64x::test::tms320c64x_size_and_alignment,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 21, so pointer to 1 byte starting at offset 21 is out-of-bounds",FALSE
104,ep-capstone,0.2.0,arch::x86::test::x86_enum_size,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 14, so pointer to 1 byte starting at offset 14 is out-of-bounds",FALSE
104,ep-capstone,0.2.0,arch::x86::test::x86_size_and_alignment,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 14, so pointer to 1 byte starting at offset 14 is out-of-bounds",FALSE
106,ep-capstone,0.2.0,arch::xcore::test::xcore_size_and_alignment,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 16, so pointer to 1 byte starting at offset 16 is out-of-bounds",FALSE
107,ep-capstone,0.2.0,insn::test::detail_size_and_alignment,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 17, so pointer to 1 byte starting at offset 17 is out-of-bounds",FALSE
105,ep-capstone,0.2.0,insn::test::insn_size_and_alignment,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 15, so pointer to 1 byte starting at offset 15 is out-of-bounds",FALSE
113,eth-secp256k1,0.5.7,ecdh::tests::ecdh,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
113,eth-secp256k1,0.5.7,key::test::invalid_secret_key,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
113,eth-secp256k1,0.5.7,key::test::keypair_slice_round_trip,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
113,eth-secp256k1,0.5.7,key::test::pubkey_add,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
113,eth-secp256k1,0.5.7,key::test::pubkey_from_slice,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
113,eth-secp256k1,0.5.7,key::test::pubkey_hash,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
113,eth-secp256k1,0.5.7,key::test::pubkey_mul,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
113,eth-secp256k1,0.5.7,key::test::skey_from_slice,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
113,eth-secp256k1,0.5.7,key::test::skey_inv,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
113,eth-secp256k1,0.5.7,key::test::skey_mul,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
113,eth-secp256k1,0.5.7,key::test::test_add_exp_bad_context,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
113,eth-secp256k1,0.5.7,key::test::test_addition,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
113,eth-secp256k1,0.5.7,key::test::test_debug_output,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
113,eth-secp256k1,0.5.7,key::test::test_multiplication,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
113,eth-secp256k1,0.5.7,key::test::test_out_of_range,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
113,eth-secp256k1,0.5.7,key::test::test_pubkey_from_bad_slice,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
112,eth-secp256k1,0.5.7,key::test::test_pubkey_from_slice_bad_context,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
113,eth-secp256k1,0.5.7,key::test::test_pubkey_serialize,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
113,eth-secp256k1,0.5.7,schnorr::tests::capabilities,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
113,eth-secp256k1,0.5.7,schnorr::tests::deserialize,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
113,eth-secp256k1,0.5.7,schnorr::tests::sign_verify,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
113,eth-secp256k1,0.5.7,tests::bad_recovery,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
113,eth-secp256k1,0.5.7,tests::capabilities,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
113,eth-secp256k1,0.5.7,tests::invalid_pubkey,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
